"musica";"musica_parecida";"nivel_de_similaridade"
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"Observando Essa Salada";89,3466585160418
"Nosso Primeiro Beijo - Ao Vivo - Gloria Groove";"Lapada Dela - Ao Vivo";89,3172620692982
"Calculista - MC Joãozinho VT, DJ JR No Beat";"Observando Essa Salada";89,3167211669718
"Vou Raspar Seu Bigodin - Mc Dricka, DJ S2K";"Pampa";89,2976939473405
"Malvadinho - MC LUUKY, DJ JB Mix";"ESCADA DO PRÉDIO";89,2907293027254
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"Gosta De Rua - Ao Vivo";89,2773036443311
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"Gosta De Rua - Ao Vivo";89,2773036443311
"Coração Partido (Corazón Partío) - Ao Vivo - Grupo Menos É Mais";"É Que Eu Sofri Demais";89,2609472338056
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"Sei Tocar Violão - Ao Vivo";89,2591304609408
"Cronômetro - Ao Vivo - Matheus & Kauan";"Xonei";89,2497440396857
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"Vai Lá - Ao Vivo em Goiânia";89,2270555060523
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Saveiro";89,2248430145907
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Saveiro";89,2248430145907
"Tando - Nuzio Medeiros, Henry Freitas, Kadu Martins";"Vida de Artista";89,2074755846243
"Última Noite - NATTAN, Léo Foguete";"Sei Que Tu Me Odeia";89,2041861665686
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"UM PALMO - Ao Vivo";89,2023465991427
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Namora Ela - Ao Vivo";89,1552335783555
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Namora Ela - Ao Vivo";89,1552335783555
"Cachorro - Thiago Carvalho";"Saveiro";89,1545363712032
"Cachorro - Thiago Carvalho";"Abracadabra";89,1534646622122
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Saudade Burra - Ao Vivo";89,14927969478
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"APT.";89,148610480999
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"UM PALMO - Ao Vivo";89,1477246262937
"Malvadinho - MC LUUKY, DJ JB Mix";"A Noite (La Notte) - Ao Vivo";89,056091278226
"Lovezin Bandido - Melody, Latino, HITMAKER";"Saveiro";89,0545025107288
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"Observando Essa Salada";89,0473199422494
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Rolê Não Ama";89,045707193183
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Sei Tocar Violão - Ao Vivo";89,0340659851188
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Sei Que Tu Me Odeia";89,0151897886271
"Cronômetro - Ao Vivo - Matheus & Kauan";"Arruma Um Bão";89,0140539547216
"Imã de Problema - Henry Freitas, Mc Th";"Saveiro";89,0008867050636
"De Graça ou Pagando - Grelo";"Tando";88,9951060635898
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Pilantra e Meio";88,9736827277596
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Pilantra e Meio";88,9736827277596
"Abracadabra - Lady Gaga";"Meninos e Meninas";88,9651309922844
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"Nada Com Nada - Ao Vivo";88,943287750916
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"Triplex - Ao Vivo";88,9402532428976
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"Sujeito Homem - Ao Vivo";88,9389750967728
"Medley de Igaratá 3 - Mc Negão Original, DJ Guh Mix, DJ Japa NK";"Observando Essa Salada";88,9262278734419
"Imã de Problema - Henry Freitas, Mc Th";"Resenha do Arrocha";88,9253346437971
"Última Vez - Ao Vivo - Naiara Azevedo, Clayton & Romário";"Saveiro";88,9192316120067
"Cronômetro - Ao Vivo - Matheus & Kauan";"Body Splash - Ao Vivo";88,9060661518062
"Desencontro de Mensagem - Marília Tavares";"De Quem É A Culpa?";88,9055143477751
"Nossas Fotos - Felipe Amorim, Zé Felipe";"MOTINHA 2.0 (Mete Marcha)";88,8951653697926
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"365 Dias (Vida Mansa)";88,8850134198102
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Cronômetro - Ao Vivo";88,8526988889036
"Gosta De Rua - Ao Vivo - Felipe e Rodrigo";"Cronômetro - Ao Vivo";88,8526988889036
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"MOTINHA 2.0 (Mete Marcha)";88,8494476153634
"Saveiro - Kaique e Felipe, Luan Pereira";"Peça Íntima";88,8341988486209
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"UM PALMO - Ao Vivo";88,8170195539745
"De Graça ou Pagando - Grelo";"Nossas Fotos";88,8163472108536
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Sujeito Homem - Ao Vivo";88,8161234993114
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Lovezin Bandido";88,7888724105777
"Você Lembra - Ao Vivo - Márcia Fellipe, Raphaela Santos";"UM PALMO - Ao Vivo";88,777549839616
"Lovezin Bandido - Melody, Latino, HITMAKER";"Vai Lá - Ao Vivo em Goiânia";88,754236162825
"De Quem É A Culpa? - Cristiano Araújo, Marília Mendonça";"Desencontro de Mensagem";88,730164991812
"Namora Ela - Ao Vivo - Bruno & Denner, Hugo & Guilherme";"Pilantra e Meio";88,729382853433
"Namora Ela - Ao Vivo - Bruno & Denner, Hugo & Guilherme";"Pilantra e Meio";88,729382853433
"Desencontro de Mensagem - Marília Tavares";"A Noite (La Notte) - Ao Vivo";88,7271221730519
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Desencontro de Mensagem";88,7194908302321
"Farra da Marcinha - Ao Vivo - Márcia Fellipe, Wesley Safadão";"Ilusão De Ótica - Ao Vivo";88,7151547633208
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"Fechando o Circo - Ao Vivo";88,7138509866792
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Triplex - Ao Vivo";88,7053458658399
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"Desencontro de Mensagem";88,6969458976005
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Nossas Fotos";88,6867577788099
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Sei Que Tu Me Odeia";88,6761680154315
"Descer Pra BC - Brenno & Matheus, DJ Ari SL";"Vida de Artista";88,6714250641293
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Banquinho - Ao Vivo";88,6496090363093
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Banquinho - Ao Vivo";88,6496090363093
"Malvadinho - MC LUUKY, DJ JB Mix";"A Noite (La Notte) - Ao Vivo";88,6437315755808
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Farra da Marcinha - Ao Vivo";88,6389822850505
"Última Noite - NATTAN, Léo Foguete";"Nada Com Nada - Ao Vivo";88,6304571763351
"Desencontro de Mensagem - Marília Tavares";"Sei Tocar Violão - Ao Vivo";88,5896096569759
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"UM PALMO - Ao Vivo";88,586651170607
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"Malvadinho";88,5778750824972
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Saveiro";88,5691016980691
"Nossas Fotos - Felipe Amorim, Zé Felipe";"Cachorro";88,5689842315768
"Resenha do Arrocha - J. Eskine, Alef Donk";"Imã de Problema";88,5637555784959
"Imã de Problema - Henry Freitas, Mc Th";"De Graça ou Pagando";88,5603953329268
"Sei Tocar Violão - Ao Vivo - Clayton & Romário";"Arruma Um Bão";88,559576556788
"Peça Íntima - Murilo Huff, Ana Castela";"Saudade Burra - Ao Vivo";88,5319608876824
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Meu Carro nao tem Porta Luva - Remastered 2024";88,52290215979
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Banquinho - Ao Vivo";88,519028177799
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Banquinho - Ao Vivo";88,519028177799
"Cachorro - Thiago Carvalho";"Arruma Um Bão";88,5128764034128
"Lovezin Bandido - Melody, Latino, HITMAKER";"Tando";88,5097837785863
"Peça Íntima - Murilo Huff, Ana Castela";"Saveiro";88,4916264950293
"Namora Ela - Ao Vivo - Bruno & Denner, Hugo & Guilherme";"Cronômetro - Ao Vivo";88,4880961271458
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Dia 1 - Versão Forró";88,4833936736068
"APT. - ROSÉ, Bruno Mars";"365 Dias (Vida Mansa)";88,4804529702326
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Xonei";88,4645394002821
"Xonei - Jorge & Mateus, Henrique & Juliano";"Cronômetro - Ao Vivo";88,4596335426055
"Penélope Charmosa 2 - Boladin 211, Dejinha, MC Rick";"Medley de Igaratá 4";88,4479714396804
"Amigo Da Minha Saudade - Ao Vivo - Henrique & Juliano";"Cronômetro - Ao Vivo";88,4479614615929
"MOTINHA 2.0 (Mete Marcha) - DENNIS, Luísa Sonza";"Vai Lá - Ao Vivo em Goiânia";88,4457650456518
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Xonei";88,4393283664652
"Rolê Não Ama - Kelvy Pablo, Tarcísio do Acordeon";"Cantada Boba - Ao Vivo";88,3995820192103
"Nossas Fotos - Felipe Amorim, Zé Felipe";"Lovezin Bandido";88,3727014968159
"Arruma Um Bão - Israel & Rodolffo";"Cronômetro - Ao Vivo";88,3668650701395
"Saveiro - Kaique e Felipe, Luan Pereira";"Imã de Problema";88,3565977638033
"Última Noite - NATTAN, Léo Foguete";"Saveiro";88,3557711250475
"Saveiro - Kaique e Felipe, Luan Pereira";"Última Noite";88,350928043922
"Cachorro - Thiago Carvalho";"Banquinho - Ao Vivo";88,3492433945708
"Cachorro - Thiago Carvalho";"Banquinho - Ao Vivo";88,3492433945708
"Universo - Manu, Matheus & Kauan";"Última Saudade - Ao Vivo";88,3378167707189
"Universo - Manu, Matheus & Kauan";"Última Saudade - Ao Vivo";88,3378167707189
"Abracadabra - Lady Gaga";"Ilusão De Ótica - Ao Vivo";88,3343718393051
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"A Noite (La Notte) - Ao Vivo";88,3336490443565
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Cronômetro - Ao Vivo";88,3126112694217
"PARECE - Ao Vivo - Luan Santana";"Você Lembra - Ao Vivo";88,305656257234
"PARECE - Ao Vivo - Luan Santana";"Você Lembra - Ao Vivo";88,305656257234
"APT. - ROSÉ, Bruno Mars";"Meu Carro nao tem Porta Luva - Remastered 2024";88,2971639506929
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Banquinho - Ao Vivo";88,2856949575558
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Banquinho - Ao Vivo";88,2856949575558
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Cronômetro - Ao Vivo";88,2825030826774
"UM PALMO - Ao Vivo - Luan Pereira, Léo Foguete";"Última Vez - Ao Vivo";88,280991727579
"Última Noite - NATTAN, Léo Foguete";"Cronômetro - Ao Vivo";88,2803997671976
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"Última Noite";88,2787308609912
"Xonei - Jorge & Mateus, Henrique & Juliano";"Sem Você";88,269776403264
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"Vida de Artista";88,2685991194484
"Desencontro de Mensagem - Marília Tavares";"A Noite (La Notte) - Ao Vivo";88,2676469005471
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"Lovezin Bandido";88,2633887524139
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"Meu Carro nao tem Porta Luva - Remastered 2024";88,2615786815275
"Saveiro - Kaique e Felipe, Luan Pereira";"Última Vez - Ao Vivo";88,2539856211176
"Última Noite - NATTAN, Léo Foguete";"Xonei";88,2472225855364
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"Pilantra e Meio";88,2466584146248
"Mentirosa - Ao Vivo - Hugo & Guilherme, Wesley Safadão";"Pilantra e Meio";88,2466584146248
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Mentirosa - Ao Vivo";88,2313658862999
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Medley de Igaratá 3";88,2263659221098
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Última Noite";88,2172306675307
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Cronômetro - Ao Vivo";88,2126184381708
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Cronômetro - Ao Vivo";88,2126184381708
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"Desencontro de Mensagem";88,2067278808051
"Saveiro - Kaique e Felipe, Luan Pereira";"Vai Lá - Ao Vivo em Goiânia";88,198332693003
"Meninos e Meninas - Jão";"Não Adianta Chorar";88,1957622983594
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Mentirosa - Ao Vivo";88,176290087297
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Mentirosa - Ao Vivo";88,176290087297
"eu vou ser rico - Teto";"Saveiro";88,1747077299875
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Vai Lá - Ao Vivo em Goiânia";88,1684856148282
"APT. - ROSÉ, Bruno Mars";"MOTINHA 2.0 (Mete Marcha)";88,1590285212284
"Peça Íntima - Murilo Huff, Ana Castela";"Nada Com Nada - Ao Vivo";88,1536846766777
"MOTINHA 2.0 (Mete Marcha) - DENNIS, Luísa Sonza";"Sei Que Tu Me Odeia";88,1535565451117
"Body Splash - Ao Vivo - Felipe Araújo, Luan Pereira";"Cronômetro - Ao Vivo";88,1507332876139
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"Medley de Igaratá 4";88,1473266418828
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Arruma Um Bão";88,1203575963327
"APT. - ROSÉ, Bruno Mars";"Sei Que Tu Me Odeia";88,1180271013134
"A Noite (La Notte) - Ao Vivo - Gusttavo Lima";"Malvadinho";88,1177610708132
"Pampa - CountryBeat, Mc Daniel";"De Graça ou Pagando";88,1125840655032
"Amigo Da Minha Saudade - Ao Vivo - Henrique & Juliano";"Body Splash - Ao Vivo";88,1025821133849
"Nada Com Nada - Ao Vivo - Gustavo Mioto, Grupo Menos É Mais";"Peça Íntima";88,0935303708284
"Medley de Igaratá 4 - Mc Negão Original, DJ Guh Mix";"MTG PASSA PASSA PRA EU SARRAR";88,0918753841384
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Medley de Igaratá 4";88,0855702729961
"Arruma Um Bão - Israel & Rodolffo";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";88,0853190304793
"Penélope Charmosa 2 - Boladin 211, Dejinha, MC Rick";"365 Dias (Vida Mansa)";88,0792186560067
"MOTINHA 2.0 (Mete Marcha) - DENNIS, Luísa Sonza";"MTG PASSA PASSA PRA EU SARRAR";88,076289722419
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"Cronômetro - Ao Vivo";88,0753889672218
"Última Saudade - Ao Vivo - Henrique & Juliano";"Universo";88,070946474996
"Última Saudade - Ao Vivo - Henrique & Juliano";"Universo";88,070946474996
"Não Adianta Chorar - BK, JXNV$, Pretinho da Serrinha";"Meninos e Meninas";88,0638972419429
"MOTINHA 2.0 (Mete Marcha) - DENNIS, Luísa Sonza";"APT.";88,0638779510283
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Cachorro";88,0399751439375
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Cachorro";88,0399751439375
"Cachorro - Thiago Carvalho";"Ilusão De Ótica - Ao Vivo";88,0188855940278
"Saudade Burra - Ao Vivo - Lauana Prado, Simone Mendes";"Você Pode Ir Além";88,0175441362077
"Cronômetro - Ao Vivo - Matheus & Kauan";"Namora Ela - Ao Vivo";88,003082051933
"Cronômetro - Ao Vivo - Matheus & Kauan";"Sujeito Homem - Ao Vivo";88,0009574312319
"Peça Íntima - Murilo Huff, Ana Castela";"Xonei";87,9993695724849
"Paredões - Grelo, Henrique & Juliano";"O Meu Coração Em Suas Mãos (Colgando en tu manos) - Ao Vivo";87,9890587938997
"Saveiro - Kaique e Felipe, Luan Pereira";"eu vou ser rico";87,9890062207646
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"MOTINHA 2.0 (Mete Marcha)";87,9762666745383
"Última Noite - NATTAN, Léo Foguete";"Banquinho - Ao Vivo";87,9760149097666
"Última Noite - NATTAN, Léo Foguete";"Banquinho - Ao Vivo";87,9760149097666
"Fui Mlk - Nilo, Mc Paiva ZS, DJ Di Marques, FamousKyo";"365 Dias (Vida Mansa)";87,9671287944423
"Nossas Fotos - Felipe Amorim, Zé Felipe";"APT.";87,9639090376924
"Cronômetro - Ao Vivo - Matheus & Kauan";"Amigo Da Minha Saudade - Ao Vivo";87,9600456481546
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Triplex - Ao Vivo";87,9424815545899
"Peça Íntima - Murilo Huff, Ana Castela";"Lovezin Bandido";87,9384221279314
"Saveiro - Kaique e Felipe, Luan Pereira";"Fechando o Circo - Ao Vivo";87,9368987972206
"Arruma Um Bão - Israel & Rodolffo";"Sei Tocar Violão - Ao Vivo";87,9160347371924
"ESCADA DO PRÉDIO - PEDRO SAMPAIO, Marina Sena";"A Noite (La Notte) - Ao Vivo";87,9134785850454
"Lapada Dela - Ao Vivo - Grupo Menos É Mais, Matheus Fernandes";"Nosso Primeiro Beijo - Ao Vivo";87,9129991666994
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"365 Dias (Vida Mansa)";87,9087433226811
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Ilusão De Ótica - Ao Vivo";87,9016081322495
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Ilusão De Ótica - Ao Vivo";87,9016081322495
"Resenha do Arrocha - J. Eskine, Alef Donk";"365 Dias (Vida Mansa)";87,8842171544072
"PARECE - Ao Vivo - Luan Santana";"Apaguei Pra Todos - Ao Vivo";87,8765215149715
"PARECE - Ao Vivo - Luan Santana";"Apaguei Pra Todos - Ao Vivo";87,8765215149715
"Cachorro - Thiago Carvalho";"Nossas Fotos";87,8665200847524
"Vida de Artista - MC Joãozinho VT, MC Tuto, Deejhay RB";"Penélope Charmosa 2";87,8555898825077
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"UM PALMO - Ao Vivo";87,8502799313679
"Nossas Fotos - Felipe Amorim, Zé Felipe";"eu vou ser rico";87,8438381658993
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"APT.";87,8432965414098
"Arruma Um Bão - Israel & Rodolffo";"Cachorro";87,8292817513828
"Barulho Do Foguete - Ao Vivo - Zé Neto & Cristiano";"UM PALMO - Ao Vivo";87,8272591314792
"Meu Carro nao tem Porta Luva - Remastered 2024 - DJ NATAN 22, Mc Rodrigo do CN";"APT.";87,8242926084145
"2025 - MC Tuto, DJ Oreia";"Eu sou Cantor Não Sou Bandido";87,8207281549684
"Cachorro - Thiago Carvalho";"Meninos e Meninas";87,8097996098383
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Rolê Não Ama";87,8063259620322
"eu vou ser rico - Teto";"Nossas Fotos";87,799901025017
"SEQUÊNCIA STRIPTEASE - PEDRO SAMPAIO, Mc Gw, Mc Debby, Mc Talibã";"Tando";87,790095961957
"Saveiro - Kaique e Felipe, Luan Pereira";"UM PALMO - Ao Vivo";87,7853573222273
"Cronômetro - Ao Vivo - Matheus & Kauan";"Última Noite";87,7846584165579
"Dia 1 - Versão Forró - Henry Freitas, Hugo Henrique";"Nada Com Nada - Ao Vivo";87,7842233298764
"De Graça ou Pagando - Grelo";"Pampa";87,7823363965709
"Pampa - CountryBeat, Mc Daniel";"MTG PASSA PASSA PRA EU SARRAR";87,7572525227829
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Body Splash - Ao Vivo";87,7542274118268
"Apaguei Pra Todos - Ao Vivo - Ferrugem, Sorriso Maroto";"Cantada Boba - Ao Vivo";87,7520346068499
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"APT.";87,7327516648318
"Sem Você - AgroPlay, Ana Castela, Léo Foguete";"Dia 1 - Versão Forró";87,7282340580739
"Meninos e Meninas - Jão";"Saudade Burra - Ao Vivo";87,7244146524517
"Eu sou Cantor Não Sou Bandido - Mc Lele JP, MC Marks, MC Leozinho ZS, MC Joãozinho VT";"A Danada Me Ligando";87,723740639504
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Banquinho - Ao Vivo";87,7233868040593
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Banquinho - Ao Vivo";87,7233868040593
"Saveiro - Kaique e Felipe, Luan Pereira";"Ilusão De Ótica - Ao Vivo";87,7153141158042
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Fechando o Circo - Ao Vivo";87,7144816087483
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Última Noite - Solo";87,7052140199428
"Observando Essa Salada - MC Cebezinho, Dj Yuri Pedrada, Love Funk";"Calculista";87,7021478125048
"Saveiro - Kaique e Felipe, Luan Pereira";"De Graça ou Pagando";87,6754316516452
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Triplex - Ao Vivo";87,6638406401349
"Desencontro de Mensagem - Marília Tavares";"Nada Com Nada - Ao Vivo";87,66305892272
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Desencontro de Mensagem";87,6629250525949
"Banquinho - Ao Vivo - Felipe e Rodrigo";"Desencontro de Mensagem";87,6629250525949
"Mentira Estampada - Wesley Safadão, Natanzinho Lima";"Dia 1 - Versão Forró";87,6618073072691
"Oh Garota Eu Quero Você Só Pra Mim - Oruam, Zé Felipe, MC Tuto, Dj Lc da Roça, MC K9, Mc Rodrigo do CN, mc pl alves";"SEQUÊNCIA STRIPTEASE";87,6581582029028
"Cantada Boba - Ao Vivo - Jorge & Mateus";"Nosso Primeiro Beijo - Ao Vivo";87,6558200524176
"Desencontro de Mensagem - Marília Tavares";"Dia 1 - Versão Forró";87,6540459520619
"Saveiro - Kaique e Felipe, Luan Pereira";"Descer Pra BC";87,6341374152449
"Meninos e Meninas - Jão";"Abracadabra";87,6309917073089
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Vai Lá - Ao Vivo em Goiânia";87,6261173868886
"Você Pode Ir Além - BK, FYE, Deekapz";"Saudade Burra - Ao Vivo";87,6179562306113
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Lapada Dela - Ao Vivo";87,6098786375934
"Pilantra e Meio - Eric Land, Natanzinho Lima";"Lapada Dela - Ao Vivo";87,6098786375934
"Fechando o Circo - Ao Vivo - Guilherme & Benuto, NATTAN";"Cronômetro - Ao Vivo";87,5491046914878
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Abracadabra";87,5363752308197
"Última Noite - NATTAN, Léo Foguete";"Vai Lá - Ao Vivo em Goiânia";87,5358375027638
"Tando - Nuzio Medeiros, Henry Freitas, Kadu Martins";"SEQUÊNCIA STRIPTEASE";87,531040168408
"Vai Lá - Ao Vivo em Goiânia - Maiara & Maraisa";"MOTINHA 2.0 (Mete Marcha)";87,5259311073834
"Ilusão De Ótica - Ao Vivo - Matheus & Kauan, Ana Castela";"Cachorro";87,5196693023572
"De Graça ou Pagando - Grelo";"Imã de Problema";87,5183948528975
"Sei Que Tu Me Odeia - Anitta, Mc Danny, HITMAKER";"Última Noite";87,5109481757706
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"Observando Essa Salada";87,5054546775045
"eu vou ser rico - Teto";"Vida de Artista";87,4855918891361
"Sujeito Homem - Ao Vivo - Guilherme & Benuto";"Ilusão De Ótica - Ao Vivo";87,4724178155384
"Triplex - Ao Vivo - Matheus Fernandes, Matheus & Kauan";"Cronômetro - Ao Vivo";87,4706241089455
"365 Dias (Vida Mansa) - MC Marks, MC Ryan SP, MC Jvila, MC Bruno MS, Mc Magal, Aaron Modesto, DJ Dael";"eu vou ser rico";87,4698471109295
